38.1161439997645,37.52356699972896,0
38.11844000040598,37.73341700039514,0
38.12481499973833,37.95389500049295,0
38.12830499967053,38.17845200010056,0
38.09908500012875,38.40012299988744,0
38.17525599957625,38.5890849999905,0
38.29955799996819,37.57434699965489,0
38.30072099990022,37.73501299979908,0
38.3167079999639,37.95435800051516,0
38.29721700040556,38.18852600062124,0
38.24573299998065,38.38721699959952,0
38.28912800056791,38.55391400007908,0
38.44925600007377,37.50640099964118,0
38.46903199987721,37.70289300033343,0
38.49870200005213,37.94085000001449,0
38.51383200033504,38.18870200049415,0
38.52445199958025,38.4220139998869,0
38.43242000031069,38.6508159996535,0
38.6594079996546,37.46787399946852,0
38.74971699999249,37.73122600028646,0
38.72887699947981,38.03971700005633,0
38.69663999973877,38.23705899954486,0
38.63926999964728,38.42300400015635,0
38.64805300016418,38.58381500019057,0
38.83506000015331,37.50168900065783,0
38.87436699971573,37.72506000013572,0
38.8352250001338,37.98254900060981,0
38.88060099994841,38.16158799999342,0
38.86862899983113,38.42514600035164,0
38.86198500021997,38.63135599967015,0
38.97436699972535,37.53380299983604,0
39.03415399971829,37.68254900046189,0
38.9719159998582,37.96051799976285,0
39.08382399963422,38.11646199954503,0
38.96391300008359,38.44655099988069,0
39.11655999971474,38.54482199978457,0
